Species,X,Y,NLCD52P,warm
background,2307452,12035067,0.928328,0.0
background,2307453,12033271,0.0,0.0
background,2307454,12033311,0.126263,0.0
background,2307455,12033359,0.0,0.0
background,2307456,12034985,0.0,0.0
background,2307457,12035325,0.0,0.0
background,2307458,12033117,0.34626,0.0
background,2307459,12037359,0.0,0.0
background,2307460,12037355,2.808989,0.0
background,2307461,12034313,5.893711,100.0
background,2307462,12035897,0.0,0.0
background,2307463,12035099,0.428032,0.0
background,2307464,12035261,0.0,0.0
background,2307465,12036361,0.0,0.0
background,2307466,12036375,2.65928,0.0
background,2307467,12037587,1.301518,0.0
background,2307468,12033353,1.304631,0.0
background,2307469,12037693,0.53902,0.0
background,2307470,12034961,0.321324,0.0
background,2307471,12036817,0.0,0.0
background,2307472,12037709,0.577778,0.0
background,2307473,12038097,0.0,0.0
background,2307474,12037937,0.0,0.0
background,2307475,12035213,8.683975,0.0
background,2307476,12036669,12.540765,0.0
background,2307477,12035135,0.0,0.0
background,2307478,12035007,3.434459,0.0
background,2307479,12035119,3.434422,0.0
background,2307480,12033283,1.081568,0.0
background,2307481,12033309,0.0,0.0
background,2307483,12035859,0.0,0.0
background,2307484,12034233,6.134969,0.0
background,2307485,12036821,15.509854,0.0
background,2307486,12036565,7.721423,0.0
background,2307487,12034673,3.225806,0.0
background,2307488,12037591,1.292705,0.0
background,2307489,12033229,11.815416,0.0
background,2307490,12035277,1.322418,0.0
background,2307491,12035619,0.0,0.0
background,2307492,12037655,0.477612,0.0
background,2307493,12036609,17.210493,0.0
background,2307494,12036545,0.610288,0.0
background,2307495,12037563,0.907029,0.0
background,2307496,12035299,2.247656,0.0
background,2307497,12037647,0.0,0.0
background,2307498,12035269,0.510493,0.0
background,2307499,12033135,5.47619,0.0
background,2307500,12037923,2.228412,0.0
background,2307501,12034485,2.865033,0.0
background,2307502,12036805,0.59657,0.0
background,2307503,12033259,0.072254,0.0
background,2307504,12035851,0.0,0.0
background,2307505,12035911,0.0,0.0
background,2307506,12037711,0.0,0.0
background,2307507,12034735,1.026528,0.0
background,2307508,12036749,7.495069,0.0
background,2307509,12036433,1.96281,0.0
background,2307510,12033133,1.097804,0.0
background,2307511,12033331,0.0,0.0
background,2307512,12036377,0.0,0.0
background,2307513,12036383,0.0,0.0
background,2307514,12036459,0.0,0.0
background,2307515,12036597,0.365535,0.0
background,2307516,12035815,21.89781,0.0
background,2307517,12036695,5.342399,0.0
background,2307518,12037689,0.823683,0.0
background,2307520,12033329,0.0,0.0
background,2307521,12035707,6.079027,0.0
background,2307522,12037941,0.492356,0.0
background,2307523,12034883,2.063228,0.0
background,2307524,12035201,0.0,0.0
background,2307525,12034991,1.205814,0.0
background,2307526,12037427,0.0,0.0
background,2307527,12035239,5.252823,0.0
background,2307529,12034759,2.691633,0.0
background,2307530,12036429,5.902778,0.0
background,2307531,12035877,7.199367,0.0
background,2307532,12034815,3.905106,0.0
background,2307533,12036773,7.155123,0.0
background,2307534,12033227,0.543225,0.0
background,2307535,12033361,2.126607,0.0
background,2307536,12038083,10.810811,0.0
background,2307537,12035459,1.245775,0.0
background,2307538,12036537,3.154574,0.0
background,2307539,12036629,1.492537,0.0
background,2307540,12035533,0.0,0.0
background,2307541,12037019,0.0,0.0
background,2307542,12035843,0.0,0.0
background,2307543,12035907,6.581353,0.0
background,2307544,12038211,2.238606,0.0
background,2307545,12035295,0.0,0.0
background,2307546,12036553,0.0,0.0
background,2307547,12034529,0.97429,0.0
background,2307548,12036345,0.0,0.0
background,2307549,25776226,0.0,0.0
background,2307550,12033149,4.812834,0.0
background,2307551,12036387,0.99631,0.0
background,2307552,12035149,0.0,0.0
background,2307553,12036469,23.971916,0.0
background,2307554,12034723,8.44424,0.0
background,2307555,12035905,0.0,0.0
background,2307556,12036603,0.0,0.0
background,2307557,12036621,0.0,0.0
background,2307558,12036441,0.0,0.0
background,2307559,12035695,0.0,0.0
background,2307560,12033325,1.733649,0.0
background,2307561,12035617,0.0,0.0
background,2307562,12032665,5.520951,100.0
background,2307563,12035115,0.272331,0.0
background,2307564,12035029,15.88785,0.0
background,2307565,12038299,0.0,0.0
background,2307566,12036723,0.0,0.0
background,2307567,12035457,0.0,0.0
background,2307568,12034895,0.796271,0.0
background,2307569,12035013,0.970591,0.0
background,2307570,12035691,0.767018,0.0
background,2307571,25776238,0.0,0.0
background,2307572,12035951,0.0,0.0
background,2307573,12036729,5.6942,0.0
background,2307574,12033297,0.0,0.0
background,2307575,12034743,0.918485,0.0
background,2307576,12035047,0.0,0.0
background,2307577,12037683,0.911854,0.0
background,2307578,12036577,7.866959,0.0
background,2307579,12033125,1.439539,0.0
background,2307580,12033263,5.846995,0.0
background,2307581,12037649,1.292205,0.0
background,2307582,12034863,1.0497,0.0
background,2307583,12033299,1.108647,0.0
background,2307584,12038101,0.0,0.0
background,2307585,12036923,1.057269,0.0
background,2307586,12036623,9.015791,0.0
background,2307587,12037621,1.821012,0.0
background,2307588,12036493,2.530364,0.0
background,2307589,12037929,0.0,0.0
background,2307590,25776236,0.0,0.0
background,2307591,12034419,0.904771,0.0
background,2307592,12036737,10.901591,0.0
background,2307593,12035535,0.0,0.0
background,2307594,12033215,5.367948,0.0
background,2307595,12036407,7.117689,0.0
background,2307596,12034937,0.106705,0.0
background,2307597,12035027,3.591682,0.0
background,2307598,12035011,4.179728,0.0
background,2307599,12036717,0.0,0.0
background,2307600,12034901,0.47419,0.0
background,2307601,12035831,0.0,0.0
background,2307602,12038081,2.191781,0.0
background,2307603,12035915,0.0,0.0
background,2307604,12036809,5.575159,0.0
background,2307605,12036757,3.62117,0.0
background,2307606,12035849,0.0,0.0
background,2307607,12035263,5.630027,0.0
background,2307608,12035023,17.391304,0.0
background,2307609,12035293,5.13834,0.0
background,2307610,12038113,3.215311,0.0
background,2307611,12035713,0.0,0.0
background,2307612,12035075,3.0202,0.0
background,2307613,12034807,3.704743,0.0
background,2307614,12035867,1.865369,0.0
background,2307615,12035305,2.490752,0.0
background,2307616,12035249,0.0,0.0
background,2307617,12035873,10.566449,0.0
background,2307618,12033323,3.42312,0.0
background,2307619,12038219,1.88307,0.0
background,2307620,12034527,2.988691,0.0
background,2307621,12033195,3.885903,0.0
background,2307622,12037559,0.260304,0.0
background,2307623,12037657,0.97561,0.0
background,2307624,12033175,0.0,0.0
background,2307625,12033171,1.802439,0.0
background,2307626,12035583,0.0,0.0
background,2307627,12035073,3.610815,0.0
background,2307628,12037803,2.436927,0.0
background,2307630,12037599,1.679053,0.0
background,2307631,12035861,1.37741,0.0
background,2307632,12035893,0.0,0.0
background,2307633,12035009,0.379267,0.0
background,2307634,12036409,8.564014,0.0
background,2307635,12033167,0.0,0.0
background,2307636,12033157,9.150327,0.0
background,2307637,12037555,0.564222,0.0
background,2307638,12035587,0.0,0.0
background,2307639,12037975,0.909091,0.0
background,2307640,12037643,3.030303,0.0
background,2307641,12036655,0.0,0.0
background,2307642,12033163,0.0,0.0
background,2307643,12037679,0.639814,0.0
background,2307644,12036709,18.621937,0.0
background,2307645,12037611,0.0,0.0
background,2307646,12035185,0.456621,0.0
background,2307647,12038109,1.914894,0.0
background,2307648,12035909,13.358779,0.0
background,2307649,12036579,11.961057,0.0
background,2307650,12033347,0.0,0.0
background,2307651,12038201,5.33855,0.0
background,2307652,12035241,3.044071,0.0
background,2307653,12036649,15.48583,0.0
background,2307654,12035221,1.411765,0.0
background,2307655,12036511,4.301075,0.0
background,2307656,12035265,0.701899,0.0
background,2307657,12037927,18.518519,0.0
background,2307658,12037973,0.706941,0.0
background,2307659,12037797,0.788889,0.0
background,2307660,12036425,0.0,0.0
background,2307661,12037245,0.414823,0.0
background,2307662,12037177,2.182952,0.0
background,2307663,12035165,0.0,0.0
background,2307664,12033313,0.0,0.0
background,2307665,12037589,2.398401,0.0
background,2307666,12035881,0.0,0.0
background,2307667,12035167,19.354839,0.0
background,2307668,12036713,8.760485,0.0
background,2307669,12034793,2.481101,0.0
background,2307670,12036793,2.298096,0.0
background,2307671,12036653,6.724722,0.0
background,2307672,12036357,3.096539,0.0
background,2307673,12033261,1.764314,0.0
background,2307674,12035883,0.608071,0.0
background,2307675,12034763,2.536197,0.0
background,2307676,12035903,0.539374,0.0
background,2307677,12038139,1.384126,0.0
background,2307678,12034987,0.670103,0.0
background,2307679,12038103,2.326384,0.0
background,2307680,12036381,4.051864,0.0
background,2307681,12035317,4.724052,0.0
background,2307682,12037543,0.279005,0.0
background,2307683,12035465,1.863354,0.0
background,2307684,12034877,2.574398,0.0
background,2307685,12036701,2.392344,0.0
background,2307686,12035307,5.601093,0.0
background,2307687,12036389,0.0,0.0
background,2307688,12035913,0.900901,0.0
background,2307689,12035879,0.0,0.0
background,2307690,12036431,6.601504,0.0
background,2307691,12033351,1.23562,0.0
background,2307692,12034891,0.0,0.0
background,2307693,12034983,7.515234,0.0
background,2307694,12037675,3.241297,0.0
background,2307695,12034797,0.0,0.0
background,2307696,12036495,10.354286,0.0
background,2307697,12036927,5.313433,0.0
background,2307698,12033335,0.0,0.0
background,2307699,12033247,0.213645,0.0
background,2307700,12036499,0.711913,0.0
background,2307701,12035471,3.897033,0.0
background,2307702,12035749,0.0,0.0
background,2307703,12033319,0.365449,0.0
background,2307704,12034941,0.0,0.0
background,2307705,12036373,0.0,0.0
background,2307706,12037651,0.0,0.0
background,2307707,12035303,8.030303,0.0
background,2307708,12036471,6.762251,0.0
background,2307709,12036707,16.158753,0.0
background,2307710,12037771,3.133289,0.0
background,2307711,12035447,2.516213,0.0
background,2307712,12033357,4.734861,0.0
background,2307713,12033269,0.0,0.0
background,2307714,12033147,3.018373,0.0
background,2307715,12033127,0.0,0.0
background,2307716,12037397,0.371901,0.0
background,2307717,12034887,1.788879,0.0
background,2307718,12034899,0.0,0.0
background,2307719,12037183,0.973312,0.0
background,2307720,12034979,1.602218,0.0
background,2307721,12033315,1.359517,0.0
background,2307722,12036529,1.05042,0.0
background,2307723,12036365,0.466299,0.0
background,2307724,12035837,0.0,0.0
background,2307725,12037845,0.0,0.0
background,2307726,12034893,1.582949,0.0
background,2307727,12034775,0.305966,0.0
background,2307728,12036679,3.092059,0.0
background,2307729,12035259,2.452133,0.0
background,2307730,12037943,0.151976,0.0
background,2307731,12033251,5.812221,0.0
background,2307732,12035865,5.625,0.0
background,2307733,12036413,5.510689,0.0
background,2307734,12036691,8.703879,0.0
background,2307735,12034823,1.88238,100.0
background,2307736,12037665,0.73419,0.0
background,2307737,12034559,6.73537,0.0
background,2307738,12036509,5.932932,0.0
background,2307739,12034923,1.727996,0.0
background,2307740,12035197,0.0,0.0
background,2307741,12036363,0.0,0.0
background,2307742,12037645,0.0,0.0
background,2307743,12034707,0.704225,0.0
background,2307744,12035789,6.474259,0.0
background,2307745,12033265,0.889218,0.0
background,2307746,12033281,0.532777,0.0
background,2307747,12035839,0.0,0.0
background,2307748,12037971,4.882813,0.0
background,2307749,12036991,2.692905,0.0
background,2307750,12037015,2.233115,0.0
background,2307751,12035229,4.508857,0.0
background,2307752,12036567,4.186047,0.0
background,2307753,12035179,0.51735,0.0
background,2307754,12037635,1.151631,0.0
background,2307755,12035473,2.354159,0.0
background,2307756,12036625,4.825506,0.0
background,2307757,12037945,0.0,0.0
background,2307758,12035173,1.952724,0.0
background,2307759,12037597,14.114114,0.0
background,2307760,12037977,0.412201,0.0
background,2307761,12035161,0.0,0.0
background,2307762,12033143,1.100629,0.0
background,2307763,12033145,0.318979,0.0
background,2307764,12037595,0.0,0.0
background,2307765,12037583,2.448404,0.0
background,2307766,12033189,1.492537,0.0
background,2307767,12036743,21.196828,0.0
background,2307768,12036353,0.0,0.0
background,2307769,12038089,0.418702,0.0
background,2307770,12033345,0.393983,0.0
background,2307771,12034169,0.268817,0.0
background,2307772,12036487,2.636143,0.0
background,2307773,12035163,0.237492,0.0
background,2307774,12035323,2.977825,0.0
background,2307775,12035059,2.546744,0.0
background,2307776,12037795,0.441501,0.0
background,2307777,12035403,3.111552,0.0
background,2307778,12036513,3.239557,0.0
background,2307779,12038253,0.0,0.0
background,2307780,12035871,0.0,0.0
background,2307781,12033139,0.986079,0.0
background,2307782,12037593,4.102167,0.0
background,2307783,12036769,5.060976,0.0
background,2307784,12035467,1.566989,0.0
background,2307785,12037577,4.734848,0.0
background,2307786,12035917,0.0,0.0
background,2307787,12035291,1.725222,0.0
background,2307788,12036883,1.84136,0.0
background,2307789,12035199,0.446694,0.0
background,2307790,12034751,1.727116,0.0
background,2307791,12034795,7.127762,0.0
background,2307792,12037661,4.860115,0.0
background,2307793,12033349,0.358423,0.0
background,2307794,12036419,0.0,0.0
background,2307795,12037669,1.426481,0.0
background,2307796,12035899,0.0,0.0
background,2307797,12037049,16.787004,0.0
background,2307798,12034317,0.0,0.0
background,2307799,12036961,2.986076,0.0
background,2307800,12037467,0.0,0.0
background,2307801,12034663,2.816901,0.0
background,2307802,12034173,0.0,0.0
background,2307803,12037171,1.243981,0.0
background,2307804,12033179,0.173712,0.0
background,2307805,12033153,0.157729,0.0
background,2307806,12037079,4.612546,0.0
background,2307807,12037037,4.106074,0.0
background,2307808,12034413,2.664797,100.0
background,2307809,12034301,4.866562,0.0
background,2307810,12036779,0.670498,0.0
background,2307811,12033341,0.435967,0.0
background,2307812,12037189,5.535055,0.0
background,2307813,12037143,0.0,0.0
background,2307814,12036799,25.510667,0.0
background,2307815,12037199,0.0,0.0
background,2307816,12036573,1.395349,0.0
background,2307817,12036955,0.867679,0.0
background,2307818,12036899,0.547945,0.0
background,2307819,12036451,0.388601,0.0
background,2307820,12036763,1.881037,0.0
background,2307821,12037473,0.605496,0.0
background,2307822,12037031,0.390054,0.0
background,2307823,12036847,5.201342,0.0
background,2307824,12037951,0.640342,0.0
background,2307825,12036751,0.735674,0.0
background,2307826,12036861,0.0,0.0
background,2307827,12037023,0.0,0.0
background,2307828,12037445,0.740741,0.0
background,2307829,12036505,1.230661,0.0
background,2307830,12036755,3.737079,0.0
background,2307831,12036657,1.772388,0.0
background,2307832,12036851,0.0,0.0
background,2307833,12036647,2.355203,0.0
background,2307834,12032877,2.921772,100.0
background,2307835,12036777,2.725857,0.0
background,2307836,12032631,2.253521,100.0
background,2307837,12032599,2.814259,0.0
background,2307838,12036901,8.062419,0.0
background,2307839,12037431,0.49456,0.0
background,2307840,12037069,0.392577,0.0
background,2307841,12036643,0.0,0.0
background,2307842,12037241,1.127142,0.0
