Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.7172E-3,91.077622312,0.795496602,0.001527884,0.908333333,0
2.75906E-3,91.353527867,0.797972497,0.001469119,0.9125,0
2.76965E-3,91.630492657,0.798589521,0.001410354,0.916666667,0
2.79128E-3,91.909620569,0.799837944,0.00135159,0.916666667,0
2.84361E-3,92.193980766,0.80279491,0.001292825,0.916666667,0
2.87081E-3,92.481061776,0.804297644,0.00123406,0.920833333,0
2.87937E-3,92.768999083,0.804766272,0.001175295,0.925,0
2.97733E-3,93.066732263,0.809969097,0.001116531,0.925,0
3.0127E-3,93.368001917,0.811779927,0.001057766,0.925,0
3.13341E-3,93.68134252,0.817709072,0.000999001,0.929166667,0
3.26891E-3,94.008233484,0.823934959,0.000940236,0.933333333,0
3.29062E-3,94.337295766,0.824893325,0.000881471,0.9375,0
3.39252E-3,94.676547496,0.829254933,0.000822707,0.941666667,0
3.494E-3,95.025948541,0.833387799,0.000763942,0.945833333,0
3.60458E-3,95.386406173,0.837669275,0.000705177,0.95,0
3.65131E-3,95.751538139,0.83941327,0.000646412,0.954166667,0
3.6859E-3,96.120128607,0.840680205,0.000587648,0.958333333,0
3.69069E-3,96.489185133,0.840853994,0.000528883,0.9625,0
3.70166E-3,96.859363396,0.841250493,0.000470118,0.966666667,0
3.93531E-3,97.252894351,0.849255202,0.000411353,0.970833333,0
3.99746E-3,97.652633193,0.851250226,0.000352589,0.975,0
4.01259E-3,98.053895442,0.851727941,0.000293824,0.979166667,0
