X,Y,Noturus_insignis logistic values
2299538.0,9753522.0,0.0031565707
2299539.0,9752260.0,0.07998811
2299540.0,9752248.0,0.13460769
2299541.0,9756998.0,2.023149E-4
2299542.0,9752886.0,0.08516584
2299543.0,9753910.0,0.0027137364
2299544.0,9753132.0,0.032703202
2299545.0,9750448.0,0.0074440637
2299546.0,9751712.0,0.21755913
2299547.0,9756684.0,0.010052687
2299548.0,9755046.0,0.009692815
2299549.0,9753410.0,6.915784E-4
2299550.0,9752894.0,0.2647993
2299551.0,9753444.0,0.03144189
2299552.0,9755430.0,0.026005814
2299553.0,9753280.0,0.009561015
2299554.0,9753520.0,0.4279537
2299555.0,9753028.0,0.011070091
2299556.0,9751498.0,0.0030018073
2299557.0,9754532.0,0.029133461
2299558.0,9750342.0,0.0016302712
2299559.0,9753314.0,0.051465675
2299560.0,9752828.0,0.0042178985
2299561.0,9756826.0,0.20387723
2299562.0,9751766.0,0.0011803518
2299563.0,9756736.0,7.054605E-5
2299564.0,9753190.0,3.950447E-4
2299565.0,9753456.0,1.506671E-4
2299566.0,9751470.0,0.33938137
2299567.0,9752986.0,0.016772933
2299568.0,9756678.0,6.5203797E-4
2299569.0,9753264.0,0.24336557
2299570.0,9756588.0,0.50096476
2299571.0,9754140.0,0.0043158946
2299572.0,9753138.0,0.02556617
2299573.0,9750526.0,0.43621513
2299575.0,9756724.0,0.0013567072
2299576.0,9752852.0,0.03057472
2299577.0,9750308.0,1.9993921E-4
2299578.0,9756698.0,0.13921098
2299579.0,9756718.0,0.0013275639
2299580.0,9755396.0,0.106262304
2299581.0,9756602.0,0.013440715
2299582.0,9753062.0,0.043108083
2299583.0,9753732.0,0.02204252
2299584.0,9756552.0,0.008181916
2299585.0,9753870.0,0.27233624
2299586.0,9750384.0,0.097009294
2299588.0,9753256.0,0.40421656
2299589.0,9757012.0,1.6660502E-4
2299590.0,9756530.0,8.7333133E-4
2299591.0,9756666.0,1.0811685E-4
2299592.0,9753258.0,0.0033654715
2299593.0,9750260.0,4.1601845E-5
2299594.0,9751946.0,0.005568216
2299595.0,9753310.0,0.0034148397
2299596.0,9750896.0,7.446961E-5
2299597.0,9756572.0,0.01427313
2299598.0,9752436.0,0.003266694
2299599.0,9752448.0,3.714513E-4
2299600.0,9756640.0,4.5115966E-4
2299601.0,9753094.0,0.0010630304
2299602.0,9754300.0,1.4302245E-4
2299603.0,9750978.0,6.707893E-4
2299604.0,9753322.0,0.0029178616
2299605.0,9752556.0,0.12928389
2299606.0,9754564.0,0.046150535
2299607.0,9756630.0,0.0014358439
2299608.0,9757016.0,3.3258655E-6
2299609.0,9753678.0,0.0017294063
2299610.0,9756760.0,6.297523E-4
2299611.0,9754478.0,0.14683333
2299612.0,9757008.0,3.7545764E-5
2299613.0,9755240.0,0.0023628091
2299614.0,9756846.0,6.3434316E-5
2299615.0,9751788.0,0.1454304
2299616.0,9756516.0,4.8572934E-4
2299617.0,9756862.0,2.1966567E-4
2299618.0,9753148.0,0.010713087
2299619.0,9756522.0,1.3798325E-4
2299620.0,9753518.0,0.015677573
2299621.0,9752922.0,0.10035342
2299622.0,9756582.0,5.301247E-4
2299623.0,9756742.0,6.819914E-4
2299624.0,9750290.0,0.01599064
2299625.0,9756748.0,7.798921E-6
2299627.0,9752426.0,0.4096848
2299628.0,9756618.0,2.61701E-4
2299629.0,9756558.0,3.5737155E-4
2299630.0,9755344.0,3.411889E-4
2299631.0,9756844.0,0.23617674
2299632.0,9757028.0,3.5619641E-6
2299633.0,9750902.0,1.061418E-4
2299634.0,9753642.0,0.005664255
2299635.0,9751938.0,0.17903888
2299636.0,9750854.0,9.639633E-5
2299637.0,9755348.0,0.0016113381
2299638.0,9756514.0,0.2715039
2299639.0,9751450.0,0.0042923135
2299640.0,9754474.0,0.0019779739
2299641.0,9756850.0,1.4863619E-4
2299642.0,9756840.0,0.01748255
2299643.0,9756996.0,5.775146E-5
2299644.0,9756596.0,0.0012535119
2299645.0,9756626.0,4.3731874E-5
2299646.0,9751958.0,0.0023931253
2299647.0,9753726.0,1.5420825E-4
2299648.0,9753708.0,3.8520182E-5
2299649.0,9755032.0,0.032628432
2299650.0,9751472.0,0.0049560196
2299651.0,9752162.0,1.5618348E-4
2299652.0,9753356.0,8.0803316E-4
2299653.0,9751756.0,5.9941725E-5
2299654.0,9753686.0,3.0418657E-4
2299655.0,9751606.0,0.13869552
2299656.0,9753672.0,1.5836072E-4
2299657.0,9754298.0,5.8783447E-5
2299658.0,9752672.0,0.17380796
2299659.0,9754494.0,0.52584714
2299660.0,9755056.0,0.006356722
2299661.0,9752820.0,0.0030879285
2299662.0,9753290.0,0.00646602
2299663.0,9755372.0,8.8834984E-4
2299664.0,9756578.0,0.029808529
2299665.0,9754652.0,0.2732066
2299666.0,9756994.0,5.322858E-5
2299667.0,9751610.0,0.0012053761
2299668.0,9752190.0,0.0062991334
2299669.0,9753856.0,0.0052159037
2299670.0,9752748.0,0.10309133
2299671.0,9754264.0,3.1149146E-5
2299672.0,9751466.0,0.007325172
2299673.0,9755392.0,0.013689337
2299674.0,9757004.0,4.298466E-4
2299675.0,9753616.0,0.006894663
2299676.0,9756534.0,7.694642E-4
2299677.0,9756786.0,7.940879E-5
2299678.0,9753526.0,2.4636356E-5
2299679.0,9756752.0,7.680811E-6
2299680.0,9750870.0,3.6258015E-4
2299681.0,9752002.0,0.01260737
2299682.0,9752868.0,0.0038976409
2299683.0,9753484.0,0.0085396
2299684.0,9753516.0,3.2138717E-4
2299685.0,9755448.0,0.106199056
2299686.0,9753546.0,8.282506E-4
2299687.0,9753544.0,0.0043987194
2299688.0,9750546.0,6.765509E-5
2299689.0,9753230.0,0.001112225
2299690.0,9757000.0,1.8009225E-4
2299691.0,9756734.0,5.9873114E-6
2299692.0,9753382.0,0.00140089
2299693.0,9753644.0,0.0045381254
2299694.0,9753510.0,2.2191207E-4
2299695.0,9754180.0,0.008551487
2299696.0,9756580.0,3.968773E-4
2299697.0,9756824.0,0.0037805804
2299698.0,9756992.0,9.7582786E-5
2299699.0,9750906.0,0.0014543389
2299700.0,9756624.0,0.0025987313
2299701.0,9752576.0,0.0013049174
2299702.0,9753524.0,0.0013214347
2299703.0,9756518.0,0.105171934
2299704.0,9753628.0,0.02618412
2299705.0,9753036.0,0.0029036056
2299706.0,9750980.0,0.001663369
2299707.0,9756746.0,2.3318341E-6
2299708.0,9756638.0,1.9009075E-4
2299709.0,9750394.0,4.049211E-4
2299710.0,9753468.0,9.1394346E-4
2299711.0,9751396.0,0.09293047
2299712.0,9753016.0,0.0017266915
2299713.0,9752920.0,0.01394301
2299714.0,9753352.0,0.19311792
2299715.0,9753532.0,0.22387248
2299716.0,9752538.0,3.2863533E-4
2299717.0,9756574.0,5.268039E-4
2299718.0,9751982.0,2.5630815E-4
2299719.0,9756650.0,2.5500584E-4
2299720.0,9753618.0,0.035656624
2299721.0,9756554.0,2.0625922E-4
2299722.0,9751162.0,1.2648679E-4
2299723.0,9756790.0,5.1242194E-5
2299724.0,9750858.0,6.433797E-4
2299725.0,9753648.0,0.0020646397
2299726.0,9753212.0,0.3635636
2299727.0,9750764.0,0.0068396856
2299728.0,9753154.0,0.0029472462
2299729.0,9753528.0,0.005029692
2299730.0,9751358.0,5.112586E-7
2299731.0,9750350.0,4.67228E-5
2299732.0,9753134.0,8.201794E-4
2299733.0,9757030.0,2.0659925E-6
2299734.0,9753658.0,0.0019809993
2299735.0,9753724.0,0.0034974338
2299736.0,9754838.0,0.123993844
2299737.0,9753104.0,0.036258407
2299738.0,9756632.0,0.0012567914
2299739.0,9750888.0,2.0422792E-4
2299740.0,9756842.0,0.31731245
2299741.0,9752826.0,0.0022333348
2299742.0,9756674.0,0.007189312
2299743.0,9756834.0,0.011429183
2299744.0,9757022.0,3.164843E-6
2299745.0,9756620.0,0.0020106356
2299746.0,9752024.0,0.0025128413
2299747.0,9756686.0,2.2562877E-4
2299748.0,9751484.0,9.131686E-4
2299749.0,9753674.0,4.005147E-6
2299750.0,9752042.0,0.011967471
2299751.0,9753704.0,0.44222876
2299752.0,9753636.0,0.0010700345
2299753.0,9755488.0,1.791352E-5
2299754.0,9750922.0,1.9018569E-4
2299755.0,9753082.0,3.7385128E-4
2299756.0,9754320.0,6.641973E-5
2299757.0,9750646.0,1.2263887E-5
2299758.0,9751428.0,0.030976858
2299759.0,9756710.0,3.050954E-5
2299760.0,9751742.0,6.0929195E-4
2299761.0,9753630.0,0.0010646216
2299762.0,9753350.0,4.651949E-4
2299763.0,9752936.0,9.261436E-5
2299764.0,9756788.0,3.659242E-5
2299765.0,9753700.0,0.046894934
2299766.0,9752438.0,0.03363043
2299767.0,9756708.0,8.126707E-6
2299768.0,9757032.0,0.0020634178
2299769.0,9756622.0,0.18495606
2299770.0,9753688.0,0.0059393537
2299771.0,9752380.0,0.0018567477
2299772.0,9754670.0,0.1076884
2299773.0,9753730.0,0.08960327
2299774.0,9756672.0,0.41534615
2299775.0,9752204.0,0.029982863
2299776.0,9756802.0,2.797597E-4
2299777.0,9756716.0,0.028266355
2299778.0,9753490.0,0.008112855
2299779.0,9754268.0,7.0299306E-5
2299780.0,9750882.0,2.4433306E-4
2299781.0,9750754.0,1.9222443E-4
2299782.0,9753882.0,9.6879034E-5
2299783.0,9750774.0,0.1289674
2299784.0,9754930.0,0.07200576
2299785.0,9753462.0,0.25131607
2299786.0,9757010.0,1.5801178E-4
2299787.0,9750860.0,9.2214876E-4
2299788.0,9751544.0,4.189637E-4
2299789.0,9750418.0,1.0209605E-4
2299790.0,9756654.0,8.565972E-4
2299791.0,9753044.0,0.011046215
2299792.0,9753884.0,0.0010970783
2299793.0,9753720.0,0.0025817123
2299794.0,9752580.0,0.39056706
2299795.0,9756604.0,0.025056228
2299796.0,9756768.0,4.5671433E-4
2299797.0,9750934.0,4.0000767E-4
2299798.0,9756756.0,8.4136766E-5
2299799.0,9752902.0,1.9322094E-4
2299800.0,9751214.0,1.935168E-4
2299801.0,9756702.0,0.02703905
2299802.0,9751634.0,0.18987235
2299803.0,9750852.0,0.0033695213
2299804.0,9752850.0,0.0040184106
2299805.0,9756774.0,0.0011194615
2299806.0,9753370.0,0.34383443
2299807.0,9752900.0,0.008992427
2299808.0,9756690.0,0.014136488
2299809.0,9753202.0,0.2599456
2299810.0,9753652.0,2.7158656E-4
2299811.0,9756784.0,1.329778E-4
2299812.0,9756680.0,0.045065846
2299813.0,9750866.0,7.153624E-5
2299814.0,9752422.0,0.0017910104
2299815.0,9752846.0,0.29181388
2299816.0,9752842.0,0.41565907
2299817.0,9752784.0,7.6642515E-5
2299818.0,9756828.0,0.023400633
2299819.0,9750970.0,0.008663668
2299820.0,9756592.0,0.004000363
2299822.0,9757034.0,3.0228603E-5
2299823.0,9753758.0,0.029358579
2299824.0,9753906.0,0.0017829922
2299825.0,9756738.0,8.7252886E-7
2299827.0,9754792.0,0.18426874
2299828.0,9753466.0,1.9835024E-4
2299829.0,9752962.0,0.033974297
2299830.0,9756892.0,6.537065E-5
2299831.0,9753670.0,0.09734334
2299832.0,9753714.0,0.0024750412
2299833.0,9753666.0,9.87509E-4
2299834.0,9756838.0,0.032550137
2299835.0,9757024.0,3.6220601E-6
2299836.0,9757018.0,1.4448318E-6
2299837.0,9750862.0,5.6860907E-5
2299838.0,9752912.0,0.0016910409
2299839.0,9750972.0,8.625046E-5
2299840.0,9753614.0,0.0014540305
2299841.0,9753858.0,0.037330378
2299842.0,9753438.0,3.6370225E-4
2299843.0,9756560.0,1.77689E-4
2299844.0,9756548.0,1.9238156E-4
2299845.0,9756656.0,0.01300955
2299846.0,9753360.0,1.3915844E-4
2299847.0,9753638.0,0.0042729247
2299848.0,9752888.0,0.12234649
2299849.0,9750756.0,9.203593E-5
2299850.0,9752892.0,0.0068583977
2299851.0,9752914.0,0.0010686123
2299852.0,9757006.0,1.2700075E-4
2299853.0,9755352.0,0.0028723066
2299854.0,9752502.0,3.544152E-4
2299855.0,9755368.0,0.0041478053
2299856.0,9751888.0,0.13244738
2299857.0,9753324.0,3.5144802E-4
2299858.0,9755180.0,0.26940233
2299859.0,9755476.0,0.15006503
2299860.0,9756682.0,7.974386E-5
2299861.0,9753328.0,0.0015183578
2299862.0,9753430.0,0.32040477
2299863.0,9756750.0,1.0693665E-5
2299864.0,9753646.0,0.0015536968
2299865.0,9750840.0,2.8596216E-4
2299866.0,9753434.0,2.1395496E-4
2299867.0,9756544.0,0.0012074639
2299868.0,9753120.0,0.001270311
2299869.0,9751430.0,0.0016788368
2299870.0,9756960.0,9.238995E-7
2299871.0,9756726.0,2.3923927E-5
2299872.0,9753676.0,1.8113395E-4
2299873.0,9756832.0,0.01265676
2299874.0,9753702.0,0.002136625
2299875.0,9753162.0,6.363663E-4
2299876.0,9753436.0,0.001285335
2299877.0,9753572.0,0.2948364
2299878.0,9753232.0,0.18069117
2299879.0,9757020.0,3.6991926E-6
2299880.0,9750984.0,4.4168768E-4
2299882.0,9757026.0,5.45947E-6
2299884.0,9753600.0,5.114613E-4
2299885.0,9755202.0,0.034409277
2299886.0,9751758.0,2.3880464E-5
2299887.0,9753880.0,0.0056095393
2299888.0,9756688.0,3.2980382E-4
2299889.0,9754758.0,0.012494535
2299890.0,9756740.0,8.3692163E-7
2299891.0,9753650.0,0.016671654
2299892.0,9750456.0,0.005287037
2299893.0,9756526.0,0.027444955
2299894.0,9753692.0,4.0838192E-4
2299895.0,9753608.0,0.04764815
2299896.0,9753632.0,2.776966E-4
2299897.0,9756692.0,0.0121542765
2299898.0,9756732.0,6.6157395E-6
2299899.0,9753656.0,1.2938557E-4
2299900.0,9750948.0,0.0031833188
2299901.0,9750472.0,0.0075756423
2299902.0,9754316.0,4.7755915E-5
2299903.0,9753698.0,3.1621047E-4
2299904.0,9753876.0,0.069448724
2299905.0,9756556.0,0.031278208
2299906.0,9753102.0,0.0016474928
2299907.0,9752736.0,3.7572725E-4
2299908.0,9752460.0,0.028996276
2299909.0,9752924.0,0.078668565
2299910.0,9753026.0,9.633285E-4
2299911.0,9751526.0,0.26565006
2299912.0,9751440.0,0.0025531386
2299913.0,9754296.0,7.3191215E-5
2299914.0,9753100.0,0.0037850307
2299915.0,9750620.0,8.80883E-4
2299916.0,9750364.0,1.1109838E-4
2299917.0,9751394.0,0.0039008115
2299918.0,9750622.0,0.014144144
2299919.0,9750304.0,0.0012233879
2299920.0,9756670.0,0.009578194
2299921.0,9755394.0,0.031728122
2299922.0,9753888.0,0.001388958
2299923.0,9750354.0,0.0015617032
2299924.0,9750362.0,0.055826288
2299925.0,9752202.0,3.6431613E-4
2299926.0,9753334.0,0.04389101
2299927.0,9750536.0,0.0015995551
2299928.0,9751772.0,0.0021195132
2299929.0,9750614.0,3.9941468E-5
2299930.0,9751504.0,0.0013526444
2299931.0,9750328.0,0.23987193
2299932.0,9752220.0,5.8314996E-4
2299933.0,9754790.0,0.018257927
2299934.0,9754562.0,4.2325355E-5
2299935.0,9754602.0,9.1227186E-5
2299936.0,9750386.0,8.316607E-5
2299937.0,9750440.0,0.011436635
2299938.0,9753018.0,3.479532E-4
2299939.0,9750330.0,5.282562E-4
2299940.0,9753364.0,0.0020081725
2299941.0,9750306.0,5.3523737E-4
2299942.0,9751458.0,0.0017794454
2299943.0,9751444.0,7.8370114E-4
2299944.0,9752700.0,0.003596466
2299945.0,9752712.0,0.099398926
2299946.0,9750310.0,0.002567842
2299947.0,9753862.0,0.0025991611
2299948.0,9752616.0,3.4029194E-4
2299949.0,9754646.0,0.003589725
2299950.0,9752144.0,0.0026851709
2299951.0,9752256.0,0.0034559122
2299952.0,9751506.0,2.591788E-4
2299953.0,9755408.0,0.1316709
2299954.0,9756958.0,4.430412E-7
2299955.0,9751700.0,0.003102444
2299956.0,9750346.0,1.1854811E-4
2299957.0,9752088.0,2.3847178E-4
2299958.0,9753246.0,3.3050336E-4
2299959.0,9750544.0,3.338271E-5
2299960.0,9751424.0,6.196399E-4
2299961.0,9753684.0,0.0038570743
2299962.0,9756730.0,1.404852E-4
2299964.0,9756600.0,0.020434253
2299965.0,9756610.0,0.01737447
2299966.0,9754492.0,3.5583548E-4
2299968.0,9754558.0,3.7505793E-5
2299969.0,9750340.0,0.007466443
2299970.0,9752768.0,0.0019180092
2299971.0,9752766.0,0.0010364581
2299972.0,9750244.0,7.6878717E-4
2299973.0,9751522.0,1.1405764E-4
2299974.0,9752906.0,9.4932853E-4
2299975.0,9752118.0,0.0052416082
2299976.0,9750432.0,0.008154315
2299977.0,9751630.0,0.0024482757
2299978.0,9750402.0,5.042218E-4
2299979.0,9750302.0,0.53891295
2299980.0,9753746.0,5.177728E-4
2299981.0,9750332.0,0.0037763123
2299982.0,9753404.0,2.439524E-4
2299983.0,9752342.0,7.00449E-4
2299984.0,9754986.0,0.0024978295
2299985.0,9752866.0,3.5600847E-4
2299986.0,9754554.0,0.00711772
2299987.0,9756758.0,1.4381169E-5
2299988.0,9752340.0,0.21776216
2299989.0,9750502.0,0.006614741
2299990.0,9750406.0,0.013384281
2299991.0,9753418.0,1.3487357E-4
2299992.0,9752754.0,1.4967244E-4
2299993.0,9752224.0,0.7533227
2299994.0,9750344.0,0.0063613323
2299995.0,9750286.0,0.0010722725
2299996.0,9753864.0,0.18406922
2299997.0,9753460.0,6.0469163E-5
2299998.0,9750274.0,0.0025783877
2299999.0,9751934.0,0.010305152
2300000.0,9751486.0,0.02999851
2300001.0,9754810.0,0.19663273
2300002.0,9754882.0,0.013470965
2300003.0,9755206.0,8.5971726E-4
2300004.0,9753294.0,5.983812E-4
2300005.0,9753110.0,0.0021323364
2300006.0,9753872.0,0.001123325
2300007.0,9751692.0,0.0054181134
2300008.0,9750276.0,0.023951761
2300009.0,9751406.0,0.0029637218
2300010.0,9750270.0,9.796858E-4
2300011.0,9751666.0,0.0027455024
2300012.0,9751414.0,0.005907492
2300013.0,9750498.0,2.1154038E-4
2300014.0,9753240.0,5.55558E-4
2300015.0,9753866.0,8.427358E-4
2300016.0,9750324.0,0.0058228085
2300017.0,9750372.0,2.477855E-4
2300018.0,9750298.0,8.8631496E-4
2300019.0,9753276.0,6.4532866E-4
2300020.0,9752338.0,8.5952674E-4
2300021.0,9750398.0,0.011113162
2300022.0,9751402.0,0.0077782357
2300023.0,9753088.0,0.005373697
2300024.0,9754712.0,0.23070055
2300025.0,9754610.0,0.025191283
2300026.0,9751912.0,2.1049644E-4
2300027.0,9751980.0,8.106062E-4
2300028.0,9753790.0,0.0017626951
2300029.0,9750528.0,0.0020693499
2300030.0,9752838.0,2.3468E-4
2300031.0,9752274.0,0.03064809
2300032.0,9752452.0,0.002002916
2300033.0,9750250.0,1.16682284E-4
2300034.0,9751386.0,0.0014563289
2300035.0,9752286.0,0.15805924
2300036.0,9752414.0,0.019950602
2300037.0,9750424.0,3.179646E-4
2300038.0,9750236.0,4.3572345E-5
2300039.0,9752344.0,7.5271155E-4
2300040.0,9754176.0,0.01261778
2300041.0,9750416.0,0.0014575182
2300042.0,9753056.0,0.0042684237
2300043.0,9752572.0,0.0058459314
2300044.0,9751502.0,0.005475201
2300045.0,9753106.0,0.0010170835
2300046.0,9750486.0,0.0020730332
2300047.0,9751902.0,0.0011245802
2300048.0,9750626.0,0.003441998
2300049.0,9753748.0,5.519616E-4
2300050.0,9753048.0,0.0028974125
2300051.0,9750442.0,4.1493305E-4
2300052.0,9750264.0,6.0426357E-4
2300053.0,9751716.0,0.003303956
2300054.0,9753086.0,0.005939239
2300055.0,9750380.0,0.010454938
2300056.0,9750506.0,5.2750326E-4
2300057.0,9751494.0,0.0033913413
2300058.0,9751884.0,2.5068966E-4
2300059.0,9750444.0,1.13225986E-4
2300060.0,9750628.0,9.115444E-4
2300061.0,9756644.0,7.5316324E-4
2300062.0,9753536.0,0.03417676
2300063.0,9751362.0,8.805109E-6
2300064.0,9750318.0,6.841602E-5
2300065.0,9751476.0,8.004905E-4
2300066.0,9750514.0,0.027747734
2300067.0,9751950.0,0.0017099933
2300068.0,9751520.0,0.00349416
2300069.0,9750532.0,0.003174675
2300070.0,9751418.0,0.008984202
2300071.0,9753494.0,0.14733115
2300072.0,9753586.0,0.004331482
2300074.0,9753428.0,2.6884832E-4
2300075.0,9753780.0,3.8615358E-4
2300076.0,9752480.0,0.0066724024
2300077.0,9750470.0,0.0021294153
2300078.0,9753394.0,0.0012884346
2300079.0,9752528.0,0.0017073567
2300080.0,9751810.0,0.009500853
2300081.0,9751856.0,0.001241249
2300082.0,9751398.0,0.0013470281
2300083.0,9752400.0,0.02593884
2300084.0,9752990.0,6.767797E-4
2300085.0,9753304.0,0.0035213318
2300086.0,9753340.0,0.0016906302
2300087.0,9752116.0,0.07168705
2300088.0,9750618.0,3.285706E-4
2300089.0,9752482.0,2.9717264E-4
2300090.0,9753050.0,4.3984232E-4
2300091.0,9751614.0,0.065482564
2300092.0,9750282.0,0.0021396105
2300093.0,9756584.0,8.779231E-5
2300094.0,9753668.0,2.7028704E-4
2300095.0,9753004.0,0.023007093
2300096.0,9752968.0,0.013168044
2300097.0,9751404.0,3.86283E-4
2300098.0,9751600.0,9.298437E-4
2300099.0,9750630.0,5.64196E-4
2300100.0,9750356.0,0.011492842
2300101.0,9752254.0,0.008023488
2300102.0,9753068.0,0.0059738727
2300103.0,9750266.0,1.17495256E-4
2300104.0,9752848.0,0.0031846815
2300105.0,9751986.0,0.032599907
2300106.0,9751646.0,0.01626333
2300107.0,9753054.0,6.1196834E-4
2300108.0,9751588.0,0.014223046
2300109.0,9751918.0,0.0018222876
2300110.0,9752656.0,0.013910243
2300111.0,9752132.0,0.0079775555
2300112.0,9752958.0,0.06482812
2300113.0,9750254.0,4.0665557E-4
2300114.0,9753272.0,5.653586E-4
2300115.0,9752952.0,0.004436002
2300116.0,9752290.0,0.021121046
2300117.0,9750474.0,2.203E-4
2300118.0,9750468.0,0.039121788
2300119.0,9751750.0,0.03688019
2300120.0,9751910.0,4.7745695E-4
2300121.0,9751864.0,0.0018742505
2300122.0,9753282.0,4.8962457E-4
2300123.0,9752966.0,0.036972098
2300124.0,9750252.0,0.0013336596
2300125.0,9753640.0,3.8826768E-4
2300126.0,9753288.0,0.17505796
2300127.0,9750518.0,1.3334617E-4
2300128.0,9750490.0,0.019348806
2300129.0,9750428.0,1.19520715E-4
2300130.0,9751802.0,0.0011216238
2300131.0,9753362.0,0.041825507
2300132.0,9750414.0,0.0013826072
2300133.0,9753766.0,0.0048458697
2300134.0,9750316.0,0.0025627336
2300135.0,9751814.0,2.9199518E-4
2300136.0,9751726.0,5.0189253E-4
2300137.0,9750370.0,1.0156339E-4
2300138.0,9751354.0,2.7891624E-4
2300139.0,9753680.0,0.11052799
2300140.0,9750624.0,6.840118E-4
2300141.0,9752006.0,0.17923607
2300142.0,9750556.0,0.025678022
2300143.0,9751684.0,8.4178915E-5
2300144.0,9751694.0,8.062726E-4
2300145.0,9751512.0,0.011086747
2300146.0,9753860.0,2.8099417E-4
2300147.0,9750320.0,0.0076380176
2300148.0,9750516.0,8.7694934E-4
2300149.0,9752004.0,0.003193722
2300150.0,9750422.0,0.002717394
2300151.0,9750434.0,0.0017087258
2300152.0,9756890.0,2.3480263E-4
2300153.0,9752834.0,0.0011606237
2300154.0,9752208.0,0.0021924428
2300155.0,9750400.0,0.0067670806
2300156.0,9752178.0,6.06288E-4
2300157.0,9752938.0,0.0012915984
2300158.0,9753556.0,0.0032343196
2300159.0,9756542.0,4.8099188E-4
2300160.0,9756536.0,0.004671806
2300161.0,9752956.0,0.0014226668
2300162.0,9754292.0,6.421415E-5
2300163.0,9752882.0,0.33779344
2300164.0,9750382.0,0.0010048307
2300165.0,9751360.0,0.0024296837
2300166.0,9753832.0,3.6444762E-4
2300167.0,9752074.0,0.4718353
2300168.0,9753796.0,0.12295543
2300169.0,9753116.0,5.9491396E-4
2300170.0,9753874.0,0.00958961
2300171.0,9751584.0,0.060218032
2300172.0,9753472.0,4.4008202E-4
2300173.0,9751368.0,4.4903174E-4
2300174.0,9753458.0,3.333592E-4
2300175.0,9753894.0,0.0020585426
2300176.0,9751552.0,0.0026674904
2300177.0,9752870.0,7.1633724E-4
2300178.0,9750538.0,0.004246852
2300179.0,9750540.0,0.0046897363
2300180.0,9751740.0,0.019356254
2300181.0,9750420.0,0.0032604407
2300182.0,9751586.0,0.011761043
2300183.0,9753330.0,0.001816163
2300184.0,9750552.0,0.0033676005
2300185.0,9750246.0,2.5435578E-4
2300186.0,9750292.0,4.8787583E-4
2300187.0,9752980.0,2.700123E-4
2300188.0,9754780.0,0.027072253
2300189.0,9754132.0,2.764758E-4
2300190.0,9755058.0,6.8531727E-4
2300191.0,9754836.0,0.17058758
2300192.0,9753820.0,0.034409177
2300193.0,9752154.0,2.9741594E-4
2300194.0,9754480.0,0.005613017
2300195.0,9754598.0,0.0012086238
2300196.0,9755072.0,0.12797827
2300197.0,9754634.0,0.004240345
2300198.0,9751356.0,0.0030625532
2300199.0,9753838.0,5.079831E-4
2300200.0,9751988.0,5.8676506E-4
2300201.0,9755074.0,4.5328157E-4
2300202.0,9755186.0,0.0018998386
2300203.0,9752352.0,5.198346E-4
2300204.0,9755098.0,0.021060174
